cell_type_l4	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15	dim_16	dim_17	dim_18	dim_19	dim_20	dim_21	dim_22	dim_23	dim_24	dim_25	dim_26	dim_27	dim_28	dim_29	dim_30	dim_31
Plasmablast_MKI67	0.01288907198542502	-0.00023831101459574264	-0.0013607924283459433	-0.0011112658777685457	0.0009702160119287313	-0.001580048083138271	-0.00029302466259019123	0.0008973791989532494	-0.0004448340252926681	0.00010085081433331612	0.000532495589274357	0.0004976163468113158	0.00013061975116131073	1.6112826972944477e-05	-2.3741667134094002e-05	-0.00010531172834401121	-4.221889309398765e-05	1.108110737347891e-05	0.00010712644957883017	-8.994886689576427e-06	-8.020101959753539e-05	0.0001511087965506938	2.5583726788217464e-05	0.00010768622915491454	-7.292829017423412e-05	9.757719972333099e-05	8.807847698707024e-05	-0.0001559733414508743	0.0001295364761273778	-6.697411310348312e-05	-7.873699729306523e-05
Switched_Bm_IGHDneg	0.009805636374752898	0.002874421153991661	-0.0009575748427428907	0.0021520744963909456	-0.0008448589973343976	-0.0005862570899419867	-0.0001383135004659516	0.0002902212273319922	6.249427513557254e-05	-2.4886707406727528e-05	-8.262405559071867e-05	-7.01300052054691e-05	-4.3848955146165784e-05	-5.508647922458952e-05	-6.728817182560698e-06	-1.9278437855221353e-05	-1.792229072758694e-05	-7.100903268840377e-05	-0.00012378020502186194	-6.082999586424999e-06	1.3298877045974642e-05	1.5420361711519686e-05	3.1180005278730235e-05	7.601787525279529e-05	8.094105014657321e-05	-5.317831226045238e-06	-9.354283926011109e-06	1.6178472495326163e-05	2.1496053871624547e-05	-1.0355811047276123e-06	8.5592184187067e-05
Switched_Bm_IGHE	0.009934739683941061	0.002853122067371548	-0.0009688730358046025	0.002155856761571675	-0.0008800400263723687	-0.0006086931408510958	6.23821664406599e-05	0.00042263247752973514	5.707417868650435e-05	-8.192630473496426e-06	-0.00018171023356787982	-0.00013446246381025728	-5.975649568384225e-05	3.98592698477932e-05	0.000145947359196941	7.887278315336933e-05	6.218748931252026e-05	-4.217909858582626e-05	-2.099189294336804e-05	-6.0270805128424756e-05	0.00010000202556602099	-1.111560516415385e-05	3.8862475494922755e-05	0.00014097765696564007	0.00010444330247299865	6.522040660873449e-06	-4.6000603137378596e-05	8.838817204888304e-05	1.6492029635321267e-05	2.0239797155416093e-05	5.681072404663784e-05
Switched_activated_Bm_CD86	0.009568294102054667	0.0025930798440671264	-0.0007637049073912144	0.0019026967534463966	-0.0007382777587044231	-0.0003972500870165832	-0.00021562271073445637	0.0005868123078046539	-0.0003596788970046008	2.3245950924342777e-05	-0.00043385932380625387	0.00012496828589035004	-1.2251115600334178e-05	-0.00011047716128956949	8.977763622671845e-05	6.508241266734508e-05	2.5082425942727213e-05	-5.489224307384106e-05	1.94341586815704e-05	-1.4524223191596273e-05	9.764327317071877e-05	4.4899956794278875e-06	-4.3791211899056164e-05	9.324320494350536e-05	0.00017693613222832767	-2.58925605644295e-05	-8.13698591545243e-05	0.00012044835612186625	0.00013607243485577535	3.9629378478436095e-05	4.589516522180224e-05
Terminal_NK_dim_CD160neg	0.011501712626496347	-0.0012066808533831056	0.0022717931014299138	0.001478166794617212	0.002464163982803266	9.937032670451397e-05	-0.00028831525051976924	-0.0004917519751494717	-0.0012114863722661716	9.324064454050048e-05	-4.556430773676699e-05	-0.00018903662855721036	-0.0001489910047398936	-9.350712661944069e-05	0.00021078409166714262	-5.939847412685788e-05	-3.517786339960088e-05	-6.71873103573404e-05	-0.0003361084954672346	-0.00024125316177406282	-0.00027248718233724786	-0.00019369431100018468	-0.00011990400491948814	0.0002371688971155137	-0.00014001729101516757	0.00011419397594695431	3.966980510907364e-05	-4.9377159950504954e-05	2.9804801199033697e-05	0.0001418555282418104	-8.556946119463888e-05
Transitional_B_MME	0.009733168800870795	0.003046151696759614	-0.0010537633276237529	0.002558802235559046	-0.000619646719178734	-0.0002182230620524587	-9.519250801886594e-05	-0.0002593101144789498	7.263286860526221e-05	-2.363626532774964e-05	0.00011510872811886359	0.00018010077201693734	-1.4972554146364787e-05	9.122980811552169e-05	1.9625811865545734e-05	-6.845198107356333e-05	-7.183065804499109e-05	0.00011000995110696373	3.155760760310415e-05	5.215095215159461e-05	3.2159710550473286e-05	-4.0398655915326625e-05	-7.699626444127895e-05	-6.91822920379677e-05	-0.00015718926548150949	4.968815323600399e-06	1.9605777744811935e-05	-0.00010844900267445769	-2.544869093258774e-05	-8.464659844078985e-05	-5.0837636017328384e-05
Transitional_NK_GZMK	0.011137528139683057	-0.0008605500560107305	0.002629291036038056	0.0005250019555179026	-0.00043105605914566474	-0.0006824863501738053	0.0012462719103714442	-0.000709074436397782	-0.00012355764970617644	0.00011576815075303243	-0.0004487929380222581	7.604286342460672e-05	-0.0002128615486158094	-3.1275600544765915e-05	0.0002530044270615899	8.302826898963477e-05	0.00010054687204929602	2.808428824835969e-05	-4.5391061770479234e-05	-0.00018439337131309917	8.410867700777147e-05	9.157175364370398e-05	1.0919268295023657e-05	-7.252124422869017e-05	4.914596104693039e-05	-3.5932430783925825e-05	-1.9383870052292254e-05	-4.324734499846231e-05	-5.571944846146961e-05	5.700318523680835e-05	7.580349187424138e-05
Unswitched_Bm_CD1C	0.009604522018145512	0.0029981743701382683	-0.0009029403762520061	0.0025250707313142573	-0.0007111941810732411	-0.00022467272849042505	-0.0003111987899256716	0.00015094936962992023	6.558898813868878e-05	-4.685065152515111e-07	-3.1855159375263406e-05	2.4835669979189882e-05	-5.6645649514678434e-05	-4.5863262044579765e-05	-4.883353123203485e-05	-1.5123709696025928e-05	-5.473001270219639e-05	-1.5820733849990965e-05	-2.3569033413357822e-05	1.2896450705950205e-05	-2.941891558610355e-05	-4.115232668754572e-05	-2.2106536967862178e-05	1.508434709200538e-05	4.829272150523319e-05	2.4345275644212304e-05	2.2981069402630404e-05	5.6845136534200235e-05	7.582597698692832e-05	1.1930655023448619e-05	2.6772733240524762e-05
Unswitched_Bm_IL6	0.010722873526527782	0.0037565067032226834	-0.0009943962812700392	0.0033999839381942177	-0.0009586429194986728	-0.0003076917661118711	0.000476601742979443	0.00024948624833507043	0.001151214214074945	-2.314920708882376e-05	0.00042643940177200583	-0.0003421172007782896	-0.00013693216918321942	0.00012372073471572678	-0.0001064173739342094	-0.0002893710757925612	-0.0003216563349302542	0.00023231070535039656	0.0001386702484636214	-0.0005665296353986015	0.00014169870891916827	-2.5656826567327817e-05	0.000412191978382368	0.00025430697583182625	0.000172986259561451	-0.0002014471732519444	-1.704387947615372e-05	0.00019236135727500252	-0.00025048908684799793	0.0002470941199230922	-5.1532230217430515e-05
DC1_CLEC9A	0.006957523781472087	0.002545930929326635	0.000754371500434508	-0.0007084742976684758	-0.00030631336188700117	0.0008562395838496262	-0.000155450967350695	-0.00016276073782969775	6.141901473894638e-05	-8.474087936477812e-05	7.514166704463737e-05	-5.054360373367913e-05	0.0002462339751702441	-9.511114704290215e-05	-0.00024654519917027487	-9.923905649939498e-05	-0.00019678601773516483	-5.266506823685331e-05	9.5771560208105e-05	0.00018654246826121286	-0.00017994929156120237	7.126740735784243e-05	4.6268516977524664e-05	-0.00016856177422278483	-5.838395223483561e-05	-2.6609681429714344e-05	8.997737647305412e-05	-9.435349509535268e-05	-8.331639887103466e-05	-9.531324957341399e-05	-6.77444690007952e-05
DC2_CD1C	0.0067004960120629585	0.0026774989029040336	0.0011526363799602365	-0.0014001489957393384	-0.00011916149572079641	0.0010726487608082986	-0.00021782069752078156	-0.0001374456879893561	0.0001370342934279322	-5.3186167635036666e-05	-5.644074770263959e-06	4.144778700135445e-06	0.00010895203291577187	-2.5758070807927006e-05	-0.00012033104733657477	-0.00012250765724721268	-6.887636234230873e-05	-2.66897472750101e-05	1.0823700665182306e-05	8.11369957035573e-05	-7.578244716960342e-05	2.2079992414370835e-05	-5.121386796109252e-06	-4.0263865277350595e-05	2.202616472952397e-05	-1.7343981939010768e-05	5.079480915379272e-05	1.2875662609995207e-05	-7.70774448407087e-05	-3.293489970040855e-05	-2.807592946284794e-05
DC_CSF2RA	0.006946289501307038	0.0014319277780456211	0.001001240828492106	-0.00013825517708034162	0.0007483726037535752	0.0022081345570423936	-7.301796591632291e-05	-0.0005530394947607124	-0.0003423462305865639	-7.839063035715666e-05	0.0005782653697334236	6.22122416967838e-05	0.0005583798849781226	1.8420333956609328e-05	0.00023639952973259642	0.0007525349221758235	-0.0005481343042309137	0.0001881564019173114	0.0007158840854789071	0.0001256930864596102	-3.501846124884598e-05	0.0002018514161937385	0.0003496783445523503	-0.00028491436365286286	-7.734560255756595e-05	-0.00010805432406886703	-0.0004281391465569892	-5.931800947716348e-05	0.00016658106099421994	-4.488354894009505e-05	-6.254182141709455e-05
cMono_CD14	0.0070667059581353995	0.0029225852756398283	0.0012549630091356304	-0.0018849989310823106	0.00038736663942030196	0.0010274884638531892	-0.00019061189339819823	4.051875328063569e-05	0.00024068628329822276	-8.02123440339574e-06	1.9599841342253133e-05	7.567614239033959e-06	-3.95222784424305e-05	2.5706616049366777e-05	-1.0367601732026478e-05	-4.674688156299685e-05	6.169425625794991e-05	-2.1610064459284208e-05	-4.714474860144729e-05	-0.00010008067824072628	4.4812299337928594e-05	2.6090584301605758e-06	5.626464947128776e-06	6.579327780453828e-05	1.2333217232617137e-05	7.683348214013848e-06	2.141599408947563e-05	2.220219558918121e-05	-2.0278305157321044e-05	6.10445145270586e-05	-2.7788336290280063e-05
cMono_CXCL10	0.007368674421696374	0.0031618265554534284	0.001196230398913781	-0.002060139626281158	0.0003575791490272421	0.0008235131528963685	-0.00010304567557887262	6.41069900834354e-05	0.00021558915202152015	-8.602330481350597e-06	-5.069025668470819e-05	-0.00012978776304778527	-0.0001994075501422629	7.840235054175488e-06	0.0002106852511273067	2.1060402093579307e-05	0.00014648957819978818	-2.379204680462209e-06	-0.00010430021190203603	-0.00011004222433566827	0.00011096813236013839	-3.57245051222781e-05	-2.0428161286092926e-06	0.00010543035653217058	5.354656884295796e-05	6.704935818667428e-05	5.969267090907323e-05	4.69432464840446e-05	-2.2027124914839978e-05	1.3046824980151286e-05	5.667716141235437e-05
cMono_IFI44L	0.007319774343044289	0.0030515682472784383	0.0011856451428872167	-0.0020299851977227373	0.0004214170386407524	0.0008552640639569618	-0.00018583532404819043	4.989539158983625e-05	0.00018743252686491353	-2.3710958909679635e-05	-7.214188560503137e-05	-7.866918072306565e-05	-0.00017461958354599632	-1.6816456577419806e-05	0.00011599821703331074	3.2524298354046347e-06	0.00011734139716326567	1.5813061021093278e-05	-0.0001059881128168169	-0.00010587283469620734	9.833385397816856e-05	-3.0111026138606826e-05	5.052017325352516e-06	5.912462304483104e-05	4.299062740450708e-05	3.6346219402143386e-05	7.01032556225889e-05	6.380607300986521e-05	7.73479267328139e-06	6.384788313222571e-05	2.064465035940465e-05
cMono_IL1B	0.006966749562807817	0.0030969545823714886	0.001461625509154991	-0.001876125299472875	0.00032086433466064286	0.0012398883597476928	-5.30171214186441e-05	0.00016993308519376482	0.0002773396432802338	-1.97992532224504e-05	0.00015562873905833563	-0.00011380548982242773	-0.0001627560609672858	4.504136815844443e-05	0.00018446310623823476	3.2907264551028973e-05	0.00017763913810276522	4.277415814087813e-05	-0.0001411338953516576	-0.00018615134899205643	0.00012722142652446582	-7.857017173922735e-05	3.19521421675045e-05	7.65953800715275e-05	2.1656319607791666e-05	1.515273524332808e-05	3.9754723016460815e-05	3.145900270870887e-05	-2.5710235209452653e-05	5.719505133479283e-05	5.04557001256243e-05
gdT1_TRDV1	0.011263207772565927	-0.0012240032117359755	-0.0006149345785185038	0.00028690910379987024	-0.0004760131578868556	0.0001625212244935336	0.0008285709025668319	-0.0010893142190509491	0.00023717436291434334	9.796841055053546e-06	0.0003172810333439409	0.0002873568512870676	-0.00019850369333645893	-7.586658425959937e-07	-8.930692880236462e-05	2.1450285575272224e-05	-2.267425385228592e-05	-4.7033198354489363e-05	-9.174082075142442e-05	-0.00013250021601212398	1.5256987949624246e-05	4.2997197174599566e-05	-4.795062794314762e-07	0.0001447732510603586	-0.0001121148742683704	7.312722513435149e-05	-0.00018562012114811005	-0.00013951604697075835	0.00019169031276040783	0.00017172140605840237	-0.0001211109114159713
gdT2_GZMH	0.011704431048437372	-0.0017060771384938376	0.0024565420617884415	0.0003577363267649873	-0.0002950024663198847	-0.0006678862502920997	-0.0008017714585794744	-0.0002543704746572127	0.000192964600549354	-8.09146795586607e-05	8.651706314961809e-05	-0.00021606281366694666	1.4287332333931872e-05	4.1265226767474026e-05	-9.083760621282275e-05	-3.727621002123118e-05	0.00011285489539037191	0.00010505872372114554	6.513571133179768e-05	0.0001527435116268553	6.358085280684799e-05	4.73143433045119e-05	9.682660597061154e-05	-6.786961056237434e-05	-2.6692907981771217e-06	-8.290137316983096e-05	-1.679913703284972e-05	-2.870952646885812e-07	-0.00011080657098993987	9.693064555317368e-05	-2.8758072373103084e-05
gdT2_GZMK	0.011848697493745374	-0.0016638726027575616	0.002322320019997648	7.955493331793019e-05	-0.0014298834981283442	-0.0005278130214487365	0.00011924454100428531	0.00010573415333063213	0.0004095234549457604	-0.00016757152641641348	0.0008916225697482413	-0.000386140606929924	3.996959065949846e-05	-9.425363373912564e-05	8.599621051631229e-05	0.00030681281431735785	0.0002170932679890904	-0.00022940405676077593	-0.00027485788495966874	7.587186514594366e-05	1.7541485950000858e-05	-0.00010644856903844583	0.00025898671504404834	6.797722875213928e-06	-0.00013329139300740554	-5.678101168749005e-05	3.811989127337464e-06	6.5665487741093535e-06	-4.248635908782239e-05	-0.00011718442264046964	4.21787341703465e-05
gdT2_IL12RB2	0.011499958999486868	-0.001939484062377177	0.0018167238050597273	0.00040326655172659084	-0.0011547383857811835	0.00016987430601486913	1.1386531196620718e-05	-5.32483995384186e-05	0.00042458705802784493	-0.00019409827108866882	-2.1275319256840005e-05	-0.0006937197600928528	-0.00011489129114922078	3.7573588179125076e-05	8.248134403948021e-05	0.00024008849868849616	0.000174465389450454	-7.450243338239656e-06	-7.480424620022896e-05	-8.117323569435203e-05	0.00021284651789151642	-0.00010692097417051615	-8.394772204855306e-06	0.00015498215533923894	-5.14374800831216e-06	3.817280448787613e-05	0.00015436337372997167	-5.353335111638481e-05	-0.00010746350737934965	0.00011285576858391625	5.87014462384683e-05
intMono_GFRA2	0.0069488025336863915	0.0029846407007790136	0.0012170664194943361	-0.0017612434396464764	9.783518268273203e-05	0.0010349736424723251	-0.0001757051621888287	-3.0863029866350216e-05	0.00017193065838279518	-1.569765937865932e-05	2.81757490953706e-05	-3.7868335910777415e-05	-5.499012474496246e-05	1.212580723594155e-05	1.074571056626597e-05	-3.0096252799222014e-05	7.938847763546507e-05	-1.8921932692954876e-05	-5.893853804210942e-05	-5.384102747416666e-05	5.105650891709473e-05	-1.887276490293493e-05	-2.4810498191250458e-05	5.945818984006091e-05	1.2356122548911203e-05	2.183882593470407e-05	7.2374473591455456e-06	3.378259558742446e-05	-1.3912826922635279e-05	2.974864985399875e-05	2.5015489708525592e-05
ncMono_C1QA	0.006978627932095617	0.003036301820046995	0.0012408491092866776	-0.0016932806452809926	0.0003194300639130685	0.0010850510113998369	-0.00015810349294404587	-1.7462662314534586e-05	0.00019462120985473566	-1.1763588423306903e-05	-2.4302075506811234e-05	4.2608745370354715e-05	-9.387570848854056e-05	-1.3129021881141183e-06	2.4295105116164485e-05	-1.6683771187509247e-05	9.975531017819556e-05	1.0760173176182335e-05	-6.863297841165537e-05	-5.520743471624227e-05	4.406268018008231e-05	-2.397376336289861e-05	-2.5609015863549855e-05	6.586686660422436e-05	4.6091139779149555e-05	8.265867814108683e-06	-1.6640225665318043e-06	8.766268697018901e-06	1.1533678151415055e-05	5.1239179837463194e-05	1.0614889407131977e-05
ncMono_FCGR3A	0.007131161396695864	0.002938093124353053	0.0011649628350334676	-0.0015106686781091647	0.0005862677694637118	0.0010617552327946266	-0.00029229549652669046	-3.1232840811757196e-05	0.0001354595747073125	1.9421887467247764e-05	-4.8012460831242205e-05	0.0003075889507141353	-0.00010587046579719445	-1.527910730516666e-05	-7.049478122202725e-05	-6.135730590812299e-05	7.124578505668828e-05	2.140815549332483e-05	8.825974831801472e-06	-2.8493317439650764e-05	-3.795600730894561e-06	-9.989545653034175e-06	-1.8709025478807005e-05	4.862930299550558e-05	3.666438795437894e-05	1.4135767178317202e-05	-5.649946148578005e-05	1.0620732703206125e-05	4.943865370147845e-05	6.948770321932665e-05	-3.143742874932062e-05
ncMono_IFIT1	0.00751798009760504	0.003184807017975428	0.0011987427071066218	-0.0018197163510776412	0.0005273679582640918	0.0008222866759897647	-0.00020344612142855138	3.526658459127964e-05	0.00023003458282104712	4.643530730718876e-05	-4.4721850670635354e-05	0.0002672991311338321	-0.00023710421013569286	1.1275252328133786e-05	7.37895267978549e-05	2.115081972529178e-06	0.0001359771028348084	7.484386976330272e-05	-4.5828369766911835e-05	-0.00012901641751867027	8.402195865580364e-05	-5.833633041513514e-05	-6.167846003889469e-05	7.264985393949877e-05	6.0991004109661395e-05	5.25909487833959e-06	-5.858760025522382e-05	4.5601991080397884e-05	9.181284362910148e-05	0.00010209195803929865	-2.1261535630889664e-05
pDC_IRF4	0.006466050052473809	0.0014917876780062246	-0.00016102540953477588	0.0008344291003225322	-5.956480535221405e-05	0.0003110000844493284	-0.0004930909811784157	-0.0008318837144716391	0.00021232651612227715	-0.00013187732474002068	-0.0001874229646475928	-0.00047789647601365797	0.00047485947807475947	-0.00022643825581784122	-0.0005114147188373508	-0.00020793838105302498	-0.00029325501010767736	-0.0001247440458641297	8.098393533266011e-05	0.000470785550469616	-0.00029535065763142197	0.00012760863621242007	-0.00012347900212155292	-0.00030344796886779197	-0.00022339101926887198	7.228950541218991e-05	0.00017903529621437982	-0.0002336885347250426	-0.0003007785151643385	-0.00027779649060681014	-6.432786275192582e-05
pre-Switched_Bm_IFIT3	0.010540366177429435	0.002806748568323008	-0.0012062327743858662	0.0009578965573260606	-0.001000199782302399	-0.0016250077592522055	-2.349878694179277e-05	0.00040723871740546786	-0.0002900211434526816	-1.5264166878324854e-05	-0.000491030325808617	-0.00015252582502198048	-8.837289236329365e-05	1.070341597481525e-05	0.00018861286299065466	7.216871888903184e-05	0.00028146136101667315	0.00029301012834535145	-0.00012307606582513314	0.00019412974965210357	7.682368643086437e-05	6.339897215633595e-05	-7.917629137649849e-05	3.530061883095259e-05	0.00010764411574639501	-3.855685085299056e-06	-3.065284730739947e-05	0.00015197172690403242	6.851630699574737e-05	9.622931787531631e-05	0.00011239233188693063
pre-Switched_Bm_JAM3	0.009766940693883303	0.0029635435729321756	-0.0009617929168774727	0.0027477276883748937	-0.00041182388636586153	-0.00013594693035787339	-0.00012228351197716088	0.00033393231274787697	-0.00018806780448036786	-1.435548452703828e-05	-8.815298604479972e-05	-0.00019005507553799563	-0.00010334653507707089	-2.2416936172945822e-05	9.468362366465478e-06	6.637674222694916e-05	2.784230419706906e-05	-7.517120391376794e-05	-5.579419761500829e-05	-1.0941149126150269e-05	2.6349032126245835e-05	-3.0048151083660896e-05	-8.074008271154753e-05	0.0001293684968574243	8.815123604719815e-05	-2.4787673147033145e-05	3.5137240211511936e-05	1.2688285292799368e-05	4.903178939314652e-05	2.0185133826857728e-05	4.6719985923089986e-05
